Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
23.06.17;19:40:59;1;0;0.1951;0.1539;0.1843;0.2147;0.1456;0.1471;0.1863;0.1868;0.1725;0.2010;0.3804;0.2172;0.3265;0.3941;0.2049;0.2309;0.2794;0.3152;0.2730;0.3809;0.487;0.291;0.435;0.455;0.289;0.363;0.333;0.407;0.368;0.472;
