Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
08.06.17;19:15:46;1;0;0.1946;0.1525;0.1863;0.1765;0.1770;0.4446;0.3833;0.3853;0.4436;0.4206;0.562;0.602;0.517;0.602;0.579;
