Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
08.06.17;19:46:24;1;0;0.2186;0.1583;0.1593;0.1559;0.1441;0.4392;0.3765;0.3730;0.3706;0.3368;0.502;0.579;0.573;0.579;0.572;
