Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
08.06.17;19:50:48;1;0;0.1922;0.1515;0.1475;0.1941;0.1676;0.4598;0.3549;0.3348;0.4064;0.3436;0.582;0.573;0.559;0.522;0.512;
