Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
08.06.17;19:21:48;1;0;0.1627;0.1755;0.1868;0.1912;0.1348;0.3843;0.4123;0.4294;0.4564;0.3289;0.577;0.574;0.565;0.581;0.590;
