Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
26.06.17;19:36:49;1;0;0.1809;0.2265;0.2010;0.1975;0.2010;0.2201;0.2127;0.1574;0.3142;0.4137;0.3279;0.2985;0.3755;0.3417;0.3765;0.2407;0.424;0.453;0.387;0.338;0.465;0.356;0.435;0.346;
