Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
26.06.17;20:24:14;1;0;0.1495;0.1941;0.1711;0.2260;0.1324;0.1564;0.1534;0.1681;0.2544;0.3029;0.2676;0.3804;0.2662;0.2044;0.1662;0.2382;0.412;0.359;0.361;0.406;0.503;0.235;0.077;0.294;
