Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
26.06.17;20:11:44;1;0;0.2044;0.1324;0.1422;0.1770;0.1863;0.1985;0.1559;0.2735;0.1931;0.1946;0.3377;0.2647;0.3755;0.1887;0.253;0.315;0.270;0.476;0.296;0.471;0.174;
