Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;19:18:24;1;0;0.1760;0.1882;0.1779;0.2015;0.1701;0.3789;0.4015;0.3897;0.4392;0.3588;0.536;0.531;0.543;0.541;0.526;
