Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;19:35:19;1;0;0.1613;0.1868;0.1819;0.1971;0.1657;0.3657;0.4069;0.3980;0.4211;0.3765;0.559;0.541;0.543;0.532;0.560;
