Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;19:55:03;1;0;0.1632;0.2123;0.1549;0.2225;0.2284;0.3578;0.4931;0.3662;0.5029;0.4623;0.544;0.570;0.577;0.558;0.506;
