Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;19:50:59;2;0;0.1529;0.1525;0.1510;0.1490;0.1402;0.3402;0.3461;0.3314;0.3363;0.3108;0.550;0.559;0.544;0.557;0.549;
