Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;20:03:53;1;0;0.1529;0.1740;0.1936;0.1956;0.1730;0.3461;0.3824;0.4235;0.4515;0.3735;0.558;0.545;0.543;0.567;0.537;
