Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
05.06.17;19:33:59;1;0;0.2157;0.1583;0.1897;0.2221;0.2245;0.1765;0.5221;0.4407;0.4990;0.5324;0.5642;0.4696;0.587;0.641;0.620;0.583;0.602;0.624;
