Date;Time;No.;PAR;F1;F2;F3;F4;F5;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;
05.06.17;19:25:39;1;0;0.2000;0.1985;0.2260;0.2118;0.2064;0.4216;0.4402;0.4858;0.4887;0.4363;0.526;0.549;0.535;0.567;0.527;
