Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
15.06.17;20:09:09;1;0;0.1598;0.1525;0.1564;0.2049;0.1328;0.1618;0.3868;0.3544;0.3730;0.3848;0.2980;0.3446;0.587;0.570;0.581;0.468;0.554;0.531;
