Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
15.06.17;20:13:52;1;0;0.1515;0.1387;0.1843;0.1990;0.1377;0.1995;0.1760;0.2167;0.1304;0.3672;0.3368;0.4338;0.4221;0.2966;0.3740;0.3824;0.4250;0.3147;0.587;0.588;0.575;0.528;0.536;0.467;0.540;0.490;0.586;
