Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
25.05.17;20:33:43;1;0;0.1348;0.1730;0.1975;0.1804;0.1696;0.1814;0.1809;0.2078;0.1765;0.0559;0.3544;0.4196;0.4181;0.4333;0.3828;0.4475;0.4093;0.4716;0.4025;0.0907;0.620;0.588;0.528;0.584;0.557;0.595;0.558;0.559;0.562;0.384;
