Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.17;20:05:51;1;0;0.1593;0.1941;0.1544;0.1775;0.1843;0.1569;0.1765;0.1814;0.1667;0.4152;0.4515;0.4103;0.4338;0.4765;0.3770;0.4284;0.4608;0.3926;0.616;0.570;0.624;0.591;0.613;0.584;0.588;0.606;0.576;
