Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.17;19:38:34;1;0;0.1990;0.1711;0.1461;0.1647;0.1672;0.1824;0.1525;0.1897;0.1578;0.4475;0.4250;0.3740;0.3951;0.4157;0.4221;0.3706;0.4500;0.3956;0.555;0.597;0.609;0.583;0.598;0.568;0.589;0.578;0.601;
