Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
25.05.17;20:48:06;1;0;0.1505;0.1789;0.1873;0.1809;0.2005;0.1892;0.1775;0.0725;0.4020;0.4627;0.4431;0.4578;0.4775;0.4799;0.4167;0.1417;0.626;0.613;0.577;0.605;0.580;0.606;0.574;0.488;
