Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.17;20:56:59;1;0;0.1466;0.1789;0.1696;0.1377;0.1451;0.1686;0.1490;0.1833;0.1328;0.3725;0.3990;0.4191;0.3358;0.3618;0.3980;0.3647;0.4147;0.2985;0.607;0.552;0.595;0.590;0.599;0.576;0.591;0.558;0.555;
