Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.17;19:50:06;1;0;0.1804;0.2127;0.1882;0.2078;0.1495;0.1936;0.1843;0.2152;0.1902;0.4069;0.4926;0.4564;0.5157;0.3789;0.4358;0.4152;0.4613;0.4221;0.557;0.568;0.588;0.597;0.605;0.556;0.556;0.533;0.549;
