Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
25.05.17;19:56:25;1;0;0.1887;0.1691;0.1686;0.2015;0.1936;0.0740;0.4696;0.4284;0.4225;0.4750;0.4549;0.1299;0.598;0.605;0.601;0.576;0.574;0.430;
