Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;
25.05.17;20:41:59;1;0;0.1667;0.1956;0.1632;0.1490;0.1725;0.1373;0.1652;0.1480;0.1716;0.1858;0.4020;0.4676;0.3873;0.3863;0.4176;0.3407;0.4029;0.3775;0.4304;0.4353;0.585;0.582;0.578;0.614;0.587;0.597;0.590;0.608;0.601;0.573;
