Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
25.05.17;20:12:29;1;0;0.1833;0.2044;0.2029;0.2005;0.1475;0.2000;0.1985;0.4270;0.4936;0.4907;0.4814;0.3676;0.4814;0.4623;0.571;0.586;0.586;0.584;0.599;0.585;0.571;
