Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;
25.05.17;19:44:48;1;0;0.1824;0.2010;0.1863;0.1926;0.2201;0.1652;0.2088;0.1819;0.0108;0.4211;0.4814;0.4716;0.4564;0.4863;0.4123;0.4613;0.3980;0.0176;0.567;0.582;0.605;0.578;0.547;0.599;0.547;0.543;0.000;
