Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
25.05.17;20:39:36;1;0;0.1328;0.1466;0.1755;0.1941;0.1877;0.1652;0.1735;0.3534;0.4000;0.4260;0.4647;0.4250;0.3868;0.4275;0.624;0.634;0.588;0.582;0.558;0.573;0.594;
