Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;
25.05.17;20:43:55;1;0;0.1745;0.2054;0.1838;0.1877;0.1676;0.1397;0.2142;0.4294;0.5191;0.4598;0.4500;0.4020;0.3681;0.4936;0.594;0.604;0.600;0.583;0.583;0.621;0.566;
