Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
25.05.17;20:14:53;1;0;0.1422;0.1593;0.1583;0.1819;0.2010;0.1544;0.3716;0.3843;0.3985;0.4015;0.4657;0.3750;0.617;0.585;0.603;0.547;0.568;0.588;
