Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
25.05.17;19:59:04;1;0;0.1730;0.1882;0.1995;0.1716;0.1892;0.1686;0.4466;0.4083;0.4819;0.4216;0.4515;0.3961;0.613;0.539;0.586;0.593;0.581;0.574;
