Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
25.05.17;19:42:40;1;0;0.1863;0.1740;0.1711;0.1554;0.1740;0.2083;0.1520;0.0603;0.4255;0.4343;0.4441;0.3936;0.4157;0.5113;0.3569;0.1039;0.562;0.599;0.615;0.605;0.581;0.593;0.574;0.420;
