Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
25.05.17;19:36:31;1;0;0.1510;0.2000;0.1882;0.1436;0.1721;0.1897;0.1873;0.2137;0.3618;0.4750;0.4422;0.3510;0.4172;0.4299;0.3623;0.4652;0.583;0.579;0.574;0.591;0.588;0.559;0.483;0.541;
