Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;
30.06.17;19:20:36;1;0;0.1642;0.1838;0.1387;0.1642;0.1627;0.1588;0.2142;0.2250;0.2740;0.2814;0.1858;0.3103;0.3074;0.3098;0.3118;0.3534;0.401;0.347;0.253;0.471;0.470;0.487;0.313;0.363;
