Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;
30.06.17;19:28:05;1;0;0.2206;0.1652;0.1412;0.1485;0.1426;0.1946;0.2544;0.1951;0.1662;0.1701;0.1593;0.2598;0.133;0.153;0.150;0.127;0.105;0.251;
